time,command,ambient_temp,room_temp,humidity,energy,total_energy,reason
2019-11-01 05:12:35.507,off,25.51,25.66,59.15,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:12:40.507,off,25.52,25.6,59.11,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:12:45.507,off,25.53,25.68,59.1,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:12:50.507,off,25.53,25.6,59.1,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:12:55.507,off,25.53,25.52,59.1,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:13:00.507,off,25.51,25.47,59.14,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:13:05.507,off,25.53,25.47,59.1,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:13:10.507,off,25.53,25.47,59.1,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:13:15.507,off,25.53,25.47,59.09,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:13:20.507,off,25.53,25.47,59.09,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:13:25.507,off,25.53,25.47,59.09,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:13:30.507,off,25.53,25.47,59.09,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:13:35.507,off,25.56,25.54,58.97,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:13:40.507,off,25.56,25.62,58.97,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:13:45.507,off,25.56,25.7,58.98,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:13:50.507,off,25.55,25.73,59.02,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:13:55.507,off,25.55,25.66,59.01,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:14:00.507,off,25.55,25.58,59.01,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:14:05.507,off,25.57,25.5,58.97,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:14:10.507,off,25.57,25.5,58.97,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:14:15.507,off,25.59,25.58,58.88,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:14:20.507,off,25.6,25.65,58.83,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:14:25.507,off,25.6,25.73,58.83,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:14:30.507,off,25.6,25.81,58.83,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:14:35.507,off,25.57,25.83,58.92,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:14:40.507,off,25.57,25.83,58.92,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:14:45.507,off,25.58,25.83,58.88,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:14:50.507,off,25.59,25.83,58.88,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:14:55.507,off,25.58,25.83,58.88,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:15:00.507,off,25.59,25.76,58.82,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:15:05.507,off,25.59,25.7,58.82,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:15:10.507,off,25.59,25.7,58.82,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:15:15.507,off,25.59,25.7,58.82,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:15:20.507,off,25.59,25.7,58.82,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:15:25.507,off,25.59,25.62,58.82,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:15:30.507,off,25.59,25.57,58.82,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:15:35.507,off,25.58,25.49,58.86,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:15:40.507,off,25.58,25.41,58.86,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:15:45.507,off,25.58,25.34,58.86,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:15:50.507,off,25.58,25.3,58.86,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:15:55.507,off,25.61,25.38,58.77,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:16:00.507,off,25.59,25.45,58.81,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:16:05.507,off,25.61,25.53,58.77,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:16:10.507,off,25.63,25.61,58.69,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:16:15.507,off,25.62,25.68,58.73,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:16:20.507,off,25.62,25.73,58.73,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:16:25.507,off,25.63,25.73,58.69,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:16:30.507,off,25.63,25.73,58.68,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:16:35.507,off,25.63,25.73,58.68,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:16:40.507,off,25.63,25.73,58.69,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:16:45.507,off,25.65,25.7,58.62,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:16:50.507,off,25.62,25.7,58.73,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:16:55.507,off,25.62,25.7,58.73,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:17:00.507,off,25.63,25.7,58.69,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:17:05.507,off,25.61,25.62,58.74,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:17:10.507,off,25.63,25.57,58.68,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:17:15.507,off,25.61,25.49,58.73,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:17:20.507,off,25.59,25.41,58.81,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:17:25.507,off,25.59,25.34,58.81,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:17:30.507,off,25.59,25.33,58.81,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:17:35.507,off,25.62,25.41,58.69,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:17:40.507,off,25.61,25.49,58.73,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:17:45.507,off,25.63,25.56,58.64,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:17:50.507,off,25.63,25.64,58.63,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:17:55.507,off,25.63,25.72,58.63,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:18:00.507,off,25.65,25.79,58.59,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:18:05.507,off,25.62,25.72,58.68,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:18:10.507,off,25.62,25.64,58.68,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:18:15.507,off,25.62,25.63,58.67,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:18:20.507,off,25.62,25.63,58.67,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:18:25.507,off,25.62,25.63,58.67,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:18:30.507,off,25.62,25.63,58.67,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:18:35.507,off,25.6,25.63,58.76,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:18:40.507,off,25.6,25.56,58.76,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:18:45.507,off,25.6,25.48,58.75,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:18:50.507,off,25.6,25.4,58.75,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:18:55.507,off,25.6,25.33,58.75,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:19:00.507,off,25.6,25.33,58.75,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:19:05.507,off,25.6,25.33,58.74,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:19:10.507,off,25.6,25.33,58.74,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:19:15.507,off,25.57,25.33,58.83,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:19:20.507,off,25.6,25.41,58.74,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:19:25.507,off,25.6,25.49,58.73,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:19:30.507,off,25.59,25.56,58.78,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:19:35.507,off,25.59,25.64,58.78,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:19:40.507,off,25.57,25.56,58.82,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:19:45.507,off,25.57,25.49,58.82,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:19:50.507,off,25.57,25.41,58.83,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:19:55.507,off,25.57,25.33,58.83,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:20:00.507,off,25.56,25.33,58.88,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:20:05.507,off,25.56,25.33,58.88,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:20:10.507,off,25.56,25.33,58.88,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:20:15.507,off,25.54,25.3,58.92,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:20:20.507,off,25.54,25.3,58.92,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:20:25.507,off,25.56,25.3,58.88,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:20:30.507,off,25.56,25.3,58.88,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:20:35.507,off,25.57,25.3,58.84,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:20:40.507,off,25.59,25.3,58.79,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:20:45.507,off,25.58,25.37,58.83,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:20:50.507,off,25.58,25.37,58.83,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:20:55.507,off,25.54,25.37,58.93,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:21:00.507,off,25.54,25.37,58.93,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:21:05.507,off,25.54,25.37,58.93,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:21:10.507,off,25.5,25.37,59.05,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:21:15.507,off,25.52,25.37,59.0,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:21:20.507,off,25.56,25.44,58.89,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:21:25.507,off,25.55,25.52,58.89,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:21:30.507,off,25.55,25.6,58.9,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:21:35.507,off,25.55,25.67,58.9,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:21:40.507,off,25.55,25.75,58.89,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:21:45.507,off,25.5,25.67,59.05,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:21:50.507,off,25.52,25.6,59.0,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:21:55.507,off,25.5,25.52,59.04,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:22:00.507,off,25.5,25.44,59.04,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:22:05.507,off,25.52,25.37,59.0,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:22:10.507,off,25.52,25.3,59.0,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:22:15.507,off,25.52,25.3,58.99,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:22:20.507,off,25.51,25.3,59.0,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:22:25.507,off,25.51,25.3,59.0,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:22:30.507,off,25.5,25.27,59.04,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:22:35.507,off,25.47,25.3,59.15,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:22:40.507,off,25.52,25.38,58.99,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:22:45.507,off,25.48,25.45,59.11,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:22:50.507,off,25.47,25.53,59.14,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:22:55.507,off,25.47,25.61,59.14,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:00.507,off,25.47,25.68,59.14,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:05.507,off,25.53,25.76,58.94,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:10.507,off,25.53,25.83,58.94,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:15.507,off,25.53,25.91,58.94,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:20.507,off,25.53,25.99,58.94,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:25.507,off,25.57,26.03,58.83,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:30.507,off,25.6,26.11,58.73,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:35.507,off,25.59,26.03,58.78,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:40.507,off,25.59,26.03,58.78,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:45.507,off,25.59,26.03,58.78,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:50.507,off,25.6,26.03,58.72,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:55.507,off,25.6,25.96,58.73,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:00.507,off,25.63,25.88,58.64,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:05.507,off,25.63,25.8,58.64,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:10.507,off,25.63,25.77,58.64,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:15.507,off,25.63,25.77,58.64,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:20.507,off,25.6,25.84,58.74,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:25.507,off,25.6,25.83,58.74,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:30.507,off,25.62,25.83,58.69,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:35.507,off,25.62,25.83,58.69,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:40.507,off,25.63,25.83,58.63,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:45.507,off,25.63,25.76,58.64,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:50.507,off,25.63,25.68,58.63,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:55.507,off,25.63,25.6,58.63,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:25:00.507,off,25.63,25.53,58.63,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:25:05.507,off,25.63,25.53,58.63,0.0,0.0,Passive simulation (no HVAC)
